route_id,vessel_class_id,freight_unit,model,mae,rmse,mape_pct,directional_accuracy_pct
GLADSTONE_GANGAVARAM_COKING,CAPESIZE,USD_PER_DAY,seasonal_naive_7d,1855.849782608696,2149.94452632959,6.231034077263109,34.23913043478261
GLADSTONE_GANGAVARAM_COKING,CAPESIZE,USD_PER_DAY,ridge_autoregression,433.95301996299935,529.7593996398399,1.4672970787862494,50.0
GLADSTONE_GANGAVARAM_COKING,CAPESIZE,USD_PER_MT,seasonal_naive_7d,0.6356521739130435,0.7520060129269318,5.204933749342806,33.15217391304348
GLADSTONE_GANGAVARAM_COKING,CAPESIZE,USD_PER_MT,ridge_autoregression,0.1431539032545126,0.18549604834531164,1.1712956031038324,54.347826086956516
GLADSTONE_GANGAVARAM_COKING,HANDYSIZE,USD_PER_DAY,seasonal_naive_7d,703.9881521739129,778.2398833655786,5.674653853906897,16.847826086956523
GLADSTONE_GANGAVARAM_COKING,HANDYSIZE,USD_PER_DAY,ridge_autoregression,101.34053534419941,123.34228490067314,0.8255130874176841,58.69565217391305
GLADSTONE_GANGAVARAM_COKING,HANDYSIZE,USD_PER_MT,seasonal_naive_7d,1.1954891304347828,1.3587188258893328,5.4490675910092055,14.673913043478262
GLADSTONE_GANGAVARAM_COKING,HANDYSIZE,USD_PER_MT,ridge_autoregression,0.20443739453868431,0.2416022696194428,0.9468927848187031,53.80434782608695
GLADSTONE_GANGAVARAM_COKING,KAMSARMAX,USD_PER_DAY,seasonal_naive_7d,1287.184347826087,1469.7638533969237,6.025476275860071,26.6304347826087
GLADSTONE_GANGAVARAM_COKING,KAMSARMAX,USD_PER_DAY,ridge_autoregression,257.3687321539694,310.86672796181495,1.209059635101343,45.108695652173914
GLADSTONE_GANGAVARAM_COKING,KAMSARMAX,USD_PER_MT,seasonal_naive_7d,0.7873369565217392,0.90440798556173,5.452024859763209,27.717391304347828
GLADSTONE_GANGAVARAM_COKING,KAMSARMAX,USD_PER_MT,ridge_autoregression,0.186334879934906,0.2199854299344713,1.2904208000603188,43.47826086956522
GLADSTONE_GANGAVARAM_COKING,PANAMAX,USD_PER_DAY,seasonal_naive_7d,1099.3951630434783,1285.8184206243307,5.683637332622807,22.282608695652172
GLADSTONE_GANGAVARAM_COKING,PANAMAX,USD_PER_DAY,ridge_autoregression,220.52872085998274,267.03664376972,1.1541553492922907,50.54347826086957
GLADSTONE_GANGAVARAM_COKING,PANAMAX,USD_PER_MT,seasonal_naive_7d,0.8765217391304347,0.9877268589170222,5.658617426570664,25.543478260869566
GLADSTONE_GANGAVARAM_COKING,PANAMAX,USD_PER_MT,ridge_autoregression,0.15964465725262034,0.19445568840334712,1.034324733084525,46.19565217391305
GLADSTONE_GANGAVARAM_COKING,SUPRAMAX,USD_PER_DAY,seasonal_naive_7d,845.7603260869566,963.5219730442739,5.428028229164482,21.195652173913043
GLADSTONE_GANGAVARAM_COKING,SUPRAMAX,USD_PER_DAY,ridge_autoregression,141.7729043154788,171.24888066134685,0.9234873106560894,47.28260869565217
GLADSTONE_GANGAVARAM_COKING,SUPRAMAX,USD_PER_MT,seasonal_naive_7d,1.0024456521739133,1.1192094939305814,5.46249695934347,12.5
GLADSTONE_GANGAVARAM_COKING,SUPRAMAX,USD_PER_MT,ridge_autoregression,0.17508179942594854,0.21569143238084468,0.967084483595041,45.65217391304348
GLADSTONE_GANGAVARAM_COKING,ULTRAMAX,USD_PER_DAY,seasonal_naive_7d,955.1529891304348,1064.6901494533208,5.525993980456638,20.652173913043477
GLADSTONE_GANGAVARAM_COKING,ULTRAMAX,USD_PER_DAY,ridge_autoregression,159.38950252949974,197.53828578058207,0.9335520253978596,50.0
GLADSTONE_GANGAVARAM_COKING,ULTRAMAX,USD_PER_MT,seasonal_naive_7d,0.9046739130434781,1.0338951254526652,5.2535135431166236,20.652173913043477
GLADSTONE_GANGAVARAM_COKING,ULTRAMAX,USD_PER_MT,ridge_autoregression,0.16683223378488413,0.20612151803793496,0.9699157689225286,49.45652173913043
GLADSTONE_PARADIP_COKING,CAPESIZE,USD_PER_DAY,seasonal_naive_7d,1670.596793478261,1942.9348917900788,5.6354140053564405,30.434782608695656
GLADSTONE_PARADIP_COKING,CAPESIZE,USD_PER_DAY,ridge_autoregression,403.41402520984616,488.03636708755874,1.3596435974598082,46.73913043478261
GLADSTONE_PARADIP_COKING,CAPESIZE,USD_PER_MT,seasonal_naive_7d,0.7527717391304347,0.8483426937782611,6.330230312333689,27.717391304347828
GLADSTONE_PARADIP_COKING,CAPESIZE,USD_PER_MT,ridge_autoregression,0.15948620402742672,0.19463707992488535,1.3444486487016483,47.28260869565217
GLADSTONE_PARADIP_COKING,HANDYSIZE,USD_PER_DAY,seasonal_naive_7d,703.571956521739,787.0698000184526,5.73016884515985,18.478260869565215
GLADSTONE_PARADIP_COKING,HANDYSIZE,USD_PER_DAY,ridge_autoregression,97.09678164479156,121.64026601403911,0.7996854972570691,60.32608695652174
GLADSTONE_PARADIP_COKING,HANDYSIZE,USD_PER_MT,seasonal_naive_7d,1.2301086956521738,1.3717245572160488,5.695459340653953,19.021739130434785
GLADSTONE_PARADIP_COKING,HANDYSIZE,USD_PER_MT,ridge_autoregression,0.2132021406063272,0.24906710332708992,0.9962812025550167,54.891304347826086
GLADSTONE_PARADIP_COKING,KAMSARMAX,USD_PER_DAY,seasonal_naive_7d,1183.803152173913,1361.5101763962086,5.531629369964672,30.434782608695656
GLADSTONE_PARADIP_COKING,KAMSARMAX,USD_PER_DAY,ridge_autoregression,224.98968712060142,286.11127922422673,1.0565038802446982,54.347826086956516
GLADSTONE_PARADIP_COKING,KAMSARMAX,USD_PER_MT,seasonal_naive_7d,0.8566847826086956,0.9929192247894699,5.968539159060722,23.369565217391305
GLADSTONE_PARADIP_COKING,KAMSARMAX,USD_PER_MT,ridge_autoregression,0.16622895981623184,0.20844264587520003,1.1599972852156093,48.91304347826087
GLADSTONE_PARADIP_COKING,PANAMAX,USD_PER_DAY,seasonal_naive_7d,1161.6264673913045,1335.6048772915997,6.029605364632465,25.0
GLADSTONE_PARADIP_COKING,PANAMAX,USD_PER_DAY,ridge_autoregression,214.62772547627858,266.28483838387405,1.1200845350969357,49.45652173913043
GLADSTONE_PARADIP_COKING,PANAMAX,USD_PER_MT,seasonal_naive_7d,0.8934239130434782,1.0066866120012767,5.830850584913647,20.108695652173914
GLADSTONE_PARADIP_COKING,PANAMAX,USD_PER_MT,ridge_autoregression,0.1822690948883942,0.22537316458207113,1.2088763829190503,47.82608695652174
GLADSTONE_PARADIP_COKING,SUPRAMAX,USD_PER_DAY,seasonal_naive_7d,876.1340760869564,987.4003273234061,5.685110781927795,19.565217391304348
GLADSTONE_PARADIP_COKING,SUPRAMAX,USD_PER_DAY,ridge_autoregression,136.700996833289,168.71061987514656,0.8958067390995058,50.54347826086957
GLADSTONE_PARADIP_COKING,SUPRAMAX,USD_PER_MT,seasonal_naive_7d,1.0066847826086955,1.134051749068453,5.541638672693125,15.217391304347828
GLADSTONE_PARADIP_COKING,SUPRAMAX,USD_PER_MT,ridge_autoregression,0.17318291702582106,0.21090180726076302,0.9599790941415012,48.91304347826087
GLADSTONE_PARADIP_COKING,ULTRAMAX,USD_PER_DAY,seasonal_naive_7d,982.6246739130435,1105.105868768178,5.778444580078044,18.478260869565215
GLADSTONE_PARADIP_COKING,ULTRAMAX,USD_PER_DAY,ridge_autoregression,172.3904812747303,210.28765588856257,1.0244676659585557,50.54347826086957
GLADSTONE_PARADIP_COKING,ULTRAMAX,USD_PER_MT,seasonal_naive_7d,0.9148913043478263,1.0284020952746147,5.3678572014924475,21.195652173913043
GLADSTONE_PARADIP_COKING,ULTRAMAX,USD_PER_MT,ridge_autoregression,0.1768881672582621,0.21548363125218833,1.0508036972593038,47.28260869565217
GLADSTONE_VISAKHAPATNAM_COKING,CAPESIZE,USD_PER_DAY,seasonal_naive_7d,1830.0033152173912,2098.2684623270193,6.098760352429202,29.347826086956523
GLADSTONE_VISAKHAPATNAM_COKING,CAPESIZE,USD_PER_DAY,ridge_autoregression,464.0126746177676,561.1646690634649,1.5562802739903132,43.47826086956522
GLADSTONE_VISAKHAPATNAM_COKING,CAPESIZE,USD_PER_MT,seasonal_naive_7d,0.6676630434782609,0.775898147170496,5.526054934990239,30.434782608695656
GLADSTONE_VISAKHAPATNAM_COKING,CAPESIZE,USD_PER_MT,ridge_autoregression,0.16321633258186233,0.20072529389335092,1.3463268411989402,48.369565217391305
GLADSTONE_VISAKHAPATNAM_COKING,HANDYSIZE,USD_PER_DAY,seasonal_naive_7d,673.0496739130435,753.2129928844828,5.464017612141593,19.021739130434785
GLADSTONE_VISAKHAPATNAM_COKING,HANDYSIZE,USD_PER_DAY,ridge_autoregression,122.68933673191975,148.2165660652006,1.0131815716337345,61.41304347826087
GLADSTONE_VISAKHAPATNAM_COKING,HANDYSIZE,USD_PER_MT,seasonal_naive_7d,1.2351630434782608,1.3999967003066704,5.67365923015405,19.021739130434785
GLADSTONE_VISAKHAPATNAM_COKING,HANDYSIZE,USD_PER_MT,ridge_autoregression,0.20432704369837926,0.24364241622386357,0.9527787732053983,58.152173913043484
GLADSTONE_VISAKHAPATNAM_COKING,KAMSARMAX,USD_PER_DAY,seasonal_naive_7d,1253.156304347826,1425.283148549484,5.8723068442493505,25.543478260869566
GLADSTONE_VISAKHAPATNAM_COKING,KAMSARMAX,USD_PER_DAY,ridge_autoregression,249.82277956273688,312.22294090884566,1.1785399565847787,48.369565217391305
GLADSTONE_VISAKHAPATNAM_COKING,KAMSARMAX,USD_PER_MT,seasonal_naive_7d,0.905054347826087,1.0135240393107947,6.316545466484236,18.478260869565215
GLADSTONE_VISAKHAPATNAM_COKING,KAMSARMAX,USD_PER_MT,ridge_autoregression,0.16863311041762488,0.20362233864869753,1.1849203288716093,48.369565217391305
GLADSTONE_VISAKHAPATNAM_COKING,PANAMAX,USD_PER_DAY,seasonal_naive_7d,1041.4145652173913,1192.4079669827408,5.355095885494328,25.0
GLADSTONE_VISAKHAPATNAM_COKING,PANAMAX,USD_PER_DAY,ridge_autoregression,209.22572444056146,252.3083897722279,1.0874164142535607,47.82608695652174
GLADSTONE_VISAKHAPATNAM_COKING,PANAMAX,USD_PER_MT,seasonal_naive_7d,0.8726086956521739,0.9886574119789269,5.610025948260344,26.08695652173913
GLADSTONE_VISAKHAPATNAM_COKING,PANAMAX,USD_PER_MT,ridge_autoregression,0.18011839834329477,0.2266269543246774,1.1676213508323317,50.54347826086957
GLADSTONE_VISAKHAPATNAM_COKING,SUPRAMAX,USD_PER_DAY,seasonal_naive_7d,878.868043478261,990.3921071650271,5.6253916545994045,18.478260869565215
GLADSTONE_VISAKHAPATNAM_COKING,SUPRAMAX,USD_PER_DAY,ridge_autoregression,148.13466368367665,177.60523972131202,0.9612634857559545,63.04347826086957
GLADSTONE_VISAKHAPATNAM_COKING,SUPRAMAX,USD_PER_MT,seasonal_naive_7d,1.089836956521739,1.2034779761717431,5.9199757197720855,16.847826086956523
GLADSTONE_VISAKHAPATNAM_COKING,SUPRAMAX,USD_PER_MT,ridge_autoregression,0.18468594499563504,0.22067350824339713,1.0124190179618808,46.73913043478261
GLADSTONE_VISAKHAPATNAM_COKING,ULTRAMAX,USD_PER_DAY,seasonal_naive_7d,960.4577717391303,1079.134896599697,5.608588900637769,19.021739130434785
GLADSTONE_VISAKHAPATNAM_COKING,ULTRAMAX,USD_PER_DAY,ridge_autoregression,148.63025728003626,184.1216518108677,0.8776787587348298,63.58695652173913
GLADSTONE_VISAKHAPATNAM_COKING,ULTRAMAX,USD_PER_MT,seasonal_naive_7d,0.9107065217391304,1.0607962042525048,5.340090620549341,19.021739130434785
GLADSTONE_VISAKHAPATNAM_COKING,ULTRAMAX,USD_PER_MT,ridge_autoregression,0.16609684344215267,0.20346265774359343,0.9850898146229836,51.63043478260869
HAMPTON_ROADS_DHAMRA_COKING,CAPESIZE,USD_PER_DAY,seasonal_naive_7d,1826.0905434782608,2069.462819692641,5.470908866708013,30.434782608695656
HAMPTON_ROADS_DHAMRA_COKING,CAPESIZE,USD_PER_DAY,ridge_autoregression,462.80125243488544,565.1870442871408,1.3927318099501038,48.369565217391305
HAMPTON_ROADS_DHAMRA_COKING,CAPESIZE,USD_PER_MT,seasonal_naive_7d,1.2622282608695652,1.4929855921142943,5.248463298789102,34.23913043478261
HAMPTON_ROADS_DHAMRA_COKING,CAPESIZE,USD_PER_MT,ridge_autoregression,0.33313091499698155,0.399730130960941,1.3812017578697047,43.47826086956522
HAMPTON_ROADS_DHAMRA_COKING,HANDYSIZE,USD_PER_DAY,seasonal_naive_7d,765.6748913043477,856.8316666409428,5.684473379488682,17.391304347826086
HAMPTON_ROADS_DHAMRA_COKING,HANDYSIZE,USD_PER_DAY,ridge_autoregression,121.73513275152816,148.72984736110908,0.912360561742813,55.97826086956522
HAMPTON_ROADS_DHAMRA_COKING,HANDYSIZE,USD_PER_MT,seasonal_naive_7d,2.3854347826086952,2.6858481779100263,5.536564535017963,17.934782608695652
HAMPTON_ROADS_DHAMRA_COKING,HANDYSIZE,USD_PER_MT,ridge_autoregression,0.3904730115318365,0.4654364208323319,0.9165889051310435,56.52173913043478
HAMPTON_ROADS_DHAMRA_COKING,KAMSARMAX,USD_PER_DAY,seasonal_naive_7d,1282.3771195652175,1416.0019511848277,5.426587246683372,23.91304347826087
HAMPTON_ROADS_DHAMRA_COKING,KAMSARMAX,USD_PER_DAY,ridge_autoregression,261.87919799290603,318.5556897550564,1.1040233249290816,48.91304347826087
HAMPTON_ROADS_DHAMRA_COKING,KAMSARMAX,USD_PER_MT,seasonal_naive_7d,1.5186956521739134,1.6858854595163622,5.374778940707157,27.173913043478258
HAMPTON_ROADS_DHAMRA_COKING,KAMSARMAX,USD_PER_MT,ridge_autoregression,0.32190038045532654,0.4063308793773523,1.1398941372695985,51.08695652173913
HAMPTON_ROADS_DHAMRA_COKING,PANAMAX,USD_PER_DAY,seasonal_naive_7d,1198.023858695652,1360.4293818435237,5.6495022916188224,22.282608695652172
HAMPTON_ROADS_DHAMRA_COKING,PANAMAX,USD_PER_DAY,ridge_autoregression,218.10200488095668,272.44676673184813,1.0410821495318892,52.71739130434783
HAMPTON_ROADS_DHAMRA_COKING,PANAMAX,USD_PER_MT,seasonal_naive_7d,1.9484239130434786,2.190448261647949,6.446579878831484,19.565217391304348
HAMPTON_ROADS_DHAMRA_COKING,PANAMAX,USD_PER_MT,ridge_autoregression,0.34478941117433604,0.4262364631883282,1.1504900436795653,47.28260869565217
HAMPTON_ROADS_DHAMRA_COKING,SUPRAMAX,USD_PER_DAY,seasonal_naive_7d,943.4368478260872,1054.3244114432796,5.495811061830469,17.391304347826086
HAMPTON_ROADS_DHAMRA_COKING,SUPRAMAX,USD_PER_DAY,ridge_autoregression,170.49939112229876,208.28179060077443,1.006239989189025,51.63043478260869
HAMPTON_ROADS_DHAMRA_COKING,SUPRAMAX,USD_PER_MT,seasonal_naive_7d,2.133260869565217,2.4135410571984495,5.842783107838746,20.108695652173914
HAMPTON_ROADS_DHAMRA_COKING,SUPRAMAX,USD_PER_MT,ridge_autoregression,0.3712155460200025,0.4400489538014467,1.0319275459125896,52.17391304347826
HAMPTON_ROADS_DHAMRA_COKING,ULTRAMAX,USD_PER_DAY,seasonal_naive_7d,992.4382065217392,1137.0301150893536,5.254835799877705,22.282608695652172
HAMPTON_ROADS_DHAMRA_COKING,ULTRAMAX,USD_PER_DAY,ridge_autoregression,185.83021890034578,227.37983319689098,0.9950204279311801,51.08695652173913
HAMPTON_ROADS_DHAMRA_COKING,ULTRAMAX,USD_PER_MT,seasonal_naive_7d,1.9142934782608703,2.1555811029289407,5.690911471005651,17.934782608695652
HAMPTON_ROADS_DHAMRA_COKING,ULTRAMAX,USD_PER_MT,ridge_autoregression,0.3668383086649138,0.4466602527212885,1.0941946747192355,47.28260869565217
